transaction_id,account_id,transaction_date,transaction_type,amount_eur,fee_eur,channel,is_international,is_flagged
T0048833,A001583,2025-05-30,Bank Transfer,579.43,3.25,Online Banking,FALSE,FALSE
T0048834,A001485,2025-04-08,Card Payment,52.25,1.17,ATM,FALSE,FALSE
T0048835,A000282,2025-06-14,Card Payment,142.89,1.58,Mobile App,FALSE,FALSE
T0048836,A000210,2025-01-24,Card Payment,59.02,1.98,Mobile App,TRUE,FALSE
T0048837,A001633,2025-06-04,Investment Transfer,3703.91,11.44,Card,FALSE,FALSE
T0048838,A000115,2025-08-10,Bank Transfer,4577.99,13.27,Mobile App,FALSE,FALSE
T0048839,A000659,2025-06-15,ATM Withdrawal,242.52,2.65,Card,FALSE,FALSE
T0048840,A001422,2025-08-06,Card Payment,265.85,0.84,ATM,FALSE,FALSE
T0048841,A001825,2025-04-15,Bank Transfer,8116.48,21.2,Online Banking,FALSE,FALSE
T0048842,A000303,2025-12-21,Card Payment,112.96,0.72,Branch,FALSE,FALSE
T0048843,A002162,2025-05-24,Card Payment,478.02,3.04,Mobile App,FALSE,FALSE
T0048844,A001159,2025-08-07,Card Payment,19.61,1.93,Online Banking,TRUE,FALSE
T0048845,A001700,2025-05-13,ATM Withdrawal,183.47,1.88,Online Banking,FALSE,FALSE
T0048846,A000747,2025-11-25,Card Payment,15.98,0.28,Mobile App,FALSE,FALSE
T0048847,A000086,2025-01-13,Direct Debit,181.4,1.54,ATM,FALSE,FALSE
T0048848,A001944,2025-05-15,Card Payment,44.1,2.45,Card,FALSE,FALSE
T0048849,A000827,2025-07-02,Card Payment,55.5,1.73,Online Banking,FALSE,FALSE
T0048850,A001646,2025-09-03,Card Payment,55.49,1.77,ATM,FALSE,FALSE
T0048851,A000291,2025-05-29,ATM Withdrawal,308.42,3.02,ATM,FALSE,FALSE
T0048852,A000477,2025-12-12,Loan Payment,3001.79,5.05,Online Banking,FALSE,FALSE
T0048853,A000071,2025-12-14,Card Payment,69.16,2.51,ATM,FALSE,FALSE
T0048854,A000043,2025-03-24,Direct Debit,1514.56,4.23,Mobile App,FALSE,FALSE
T0048855,A001617,2025-06-02,Bank Transfer,2484.02,8.33,Online Banking,FALSE,FALSE
T0048856,A001908,2025-10-05,ATM Withdrawal,1689.04,4.79,Mobile App,FALSE,FALSE
T0048857,A002090,2025-10-14,Card Payment,34.74,0.55,Online Banking,FALSE,FALSE
T0048858,A001916,2025-01-05,Card Payment,99.64,0.98,Mobile App,TRUE,FALSE
T0048859,A000413,2025-05-22,Card Payment,71.1,1.98,Online Banking,FALSE,FALSE
T0048860,A002285,2025-07-14,ATM Withdrawal,323.88,2.92,Mobile App,FALSE,FALSE
T0048861,A000089,2025-11-12,Card Payment,1723.65,4.07,Online Banking,FALSE,FALSE
T0048862,A001458,2025-03-07,Loan Payment,1206.71,2.87,Mobile App,FALSE,FALSE
T0048863,A001762,2025-03-31,Salary Payment,3558.44,7.19,Mobile App,FALSE,TRUE
T0048864,A001868,2025-06-20,Loan Payment,1220.53,1.94,Online Banking,FALSE,FALSE
T0048865,A000444,2025-11-30,Card Payment,50.79,1.42,Card,FALSE,FALSE
T0048866,A002242,2025-01-08,Loan Payment,129.65,0.69,Online Banking,FALSE,FALSE
T0048867,A000087,2025-03-19,Bank Transfer,83.1,1.82,Online Banking,FALSE,FALSE
T0048868,A001994,2025-01-24,Investment Transfer,24848.8,62.74,Card,FALSE,FALSE
T0048869,A000096,2025-01-06,Bank Transfer,2469.17,7.46,Card,FALSE,FALSE
T0048870,A000258,2025-04-29,Loan Payment,2751.01,6.35,Branch,FALSE,FALSE
T0048871,A001116,2025-03-07,Investment Transfer,428.44,3.55,Mobile App,FALSE,FALSE
T0048872,A000592,2025-06-22,Bank Transfer,3414.97,9.45,Mobile App,FALSE,FALSE
T0048873,A000408,2025-04-09,Investment Transfer,5499.61,14.05,ATM,FALSE,FALSE
T0048874,A001290,2025-10-06,Card Payment,89.69,1.47,Card,FALSE,FALSE
T0048875,A001043,2025-02-03,Card Payment,96.27,1.8,Mobile App,FALSE,FALSE
T0048876,A001459,2025-08-11,ATM Withdrawal,178.04,2.0,Mobile App,FALSE,FALSE
T0048877,A001922,2025-07-09,Investment Transfer,31806.79,81.44,Online Banking,FALSE,TRUE
T0048878,A002247,2025-05-18,Direct Debit,500.99,1.79,Mobile App,FALSE,FALSE
T0048879,A000101,2025-07-25,Card Payment,62.72,0.17,Mobile App,FALSE,FALSE
T0048880,A001579,2025-05-06,Bank Transfer,1608.64,5.14,Mobile App,FALSE,FALSE
T0048881,A001047,2025-03-20,Card Payment,46.47,2.2,Card,FALSE,FALSE
T0048882,A001850,2025-01-23,Direct Debit,125.34,1.29,Mobile App,FALSE,FALSE
T0048883,A000769,2025-06-29,Bank Transfer,3617.98,11.26,Online Banking,FALSE,FALSE
T0048884,A002237,2025-09-21,ATM Withdrawal,1878.44,6.64,Branch,FALSE,FALSE
T0048885,A001886,2025-03-19,Card Payment,94.23,2.02,Online Banking,FALSE,FALSE
T0048886,A000324,2025-10-03,Bank Transfer,82.98,1.0,Online Banking,FALSE,FALSE
T0048887,A001879,2025-08-25,ATM Withdrawal,24.05,0.36,Mobile App,FALSE,FALSE
T0048888,A000324,2025-06-23,Bank Transfer,6497.52,17.93,Branch,FALSE,FALSE
T0048889,A001224,2025-11-24,ATM Withdrawal,444.31,2.65,Online Banking,FALSE,FALSE
T0048890,A002262,2025-03-26,Card Payment,145.87,2.48,Mobile App,FALSE,FALSE
T0048891,A001075,2025-03-05,Bank Transfer,9342.09,23.46,Mobile App,FALSE,FALSE
T0048892,A001437,2025-08-11,Card Payment,26.74,0.72,Mobile App,FALSE,FALSE
T0048893,A000327,2025-08-27,Bank Transfer,453.1,1.79,Online Banking,FALSE,FALSE
T0048894,A002150,2025-07-18,Card Payment,5.16,1.34,Mobile App,FALSE,FALSE
T0048895,A001434,2025-08-30,ATM Withdrawal,62.26,2.36,Mobile App,FALSE,FALSE
T0048896,A000078,2025-09-15,Bank Transfer,5326.41,14.67,Mobile App,FALSE,TRUE
T0048897,A000531,2025-08-05,ATM Withdrawal,28.34,0.35,Mobile App,FALSE,FALSE
T0048898,A001424,2025-09-23,Card Payment,108.49,1.6,Mobile App,FALSE,FALSE
T0048899,A001738,2025-05-28,Bank Transfer,3930.37,10.42,Card,FALSE,FALSE
T0048900,A001054,2025-05-30,Investment Transfer,6032.48,17.26,Online Banking,FALSE,FALSE
T0048901,A000545,2025-11-06,Direct Debit,438.02,0.82,ATM,FALSE,FALSE
T0048902,A001374,2025-07-29,Card Payment,75.3,1.63,Mobile App,FALSE,FALSE
T0048903,A000044,2025-09-24,Direct Debit,686.13,1.58,Online Banking,FALSE,FALSE
T0048904,A001488,2025-01-11,Direct Debit,65.44,1.86,Mobile App,FALSE,FALSE
T0048905,A001148,2025-05-07,Card Payment,502.59,1.01,Mobile App,FALSE,FALSE
T0048906,A002117,2025-01-14,Direct Debit,168.32,2.33,Mobile App,TRUE,FALSE
T0048907,A002182,2025-09-06,Card Payment,100.74,0.18,Mobile App,FALSE,FALSE
T0048908,A000078,2025-05-21,Card Payment,166.99,2.47,Mobile App,FALSE,FALSE
T0048909,A002050,2025-08-10,Investment Transfer,1041.39,3.46,Mobile App,FALSE,TRUE
T0048910,A002093,2025-11-26,Bank Transfer,1261.3,4.56,Mobile App,FALSE,FALSE
T0048911,A002338,2025-10-17,Bank Transfer,1646.84,5.9,Card,FALSE,FALSE
T0048912,A002043,2025-09-20,Card Payment,0.56,0.41,Card,FALSE,FALSE
T0048913,A001467,2025-10-17,Card Payment,110.69,1.96,Mobile App,FALSE,FALSE
T0048914,A000282,2025-03-07,Direct Debit,343.06,1.4,Mobile App,FALSE,FALSE
T0048915,A002133,2025-08-04,Bank Transfer,3251.65,10.52,Mobile App,FALSE,FALSE
T0048916,A001641,2025-03-19,Loan Payment,468.68,1.3,Card,FALSE,FALSE
T0048917,A001166,2025-08-27,Card Payment,90.77,0.45,Mobile App,FALSE,FALSE
T0048918,A001160,2025-11-01,Investment Transfer,4798.72,12.5,Mobile App,FALSE,FALSE
T0048919,A001953,2025-12-16,Bank Transfer,2635.5,7.2,Online Banking,FALSE,FALSE
T0048920,A001478,2025-08-04,Bank Transfer,15411.44,40.86,Mobile App,FALSE,FALSE
T0048921,A000027,2025-12-12,Card Payment,172.1,2.25,ATM,FALSE,FALSE
T0048922,A000915,2025-02-23,Direct Debit,96.6,1.68,Card,TRUE,FALSE
T0048923,A002338,2025-04-15,Direct Debit,234.55,1.1,Mobile App,FALSE,FALSE
T0048924,A001601,2025-08-28,Direct Debit,829.68,1.26,Mobile App,FALSE,FALSE
T0048925,A000069,2025-08-22,Bank Transfer,7394.57,20.17,Online Banking,FALSE,FALSE
T0048926,A001283,2025-08-25,ATM Withdrawal,179.25,1.88,Card,FALSE,FALSE
T0048927,A000750,2025-07-04,Bank Transfer,601.86,2.13,Online Banking,FALSE,FALSE
T0048928,A000330,2025-04-18,ATM Withdrawal,275.31,2.04,Mobile App,FALSE,FALSE
T0048929,A002328,2025-07-06,Card Payment,50.59,0.21,Online Banking,FALSE,FALSE
T0048930,A000624,2025-05-12,Loan Payment,394.34,1.88,Mobile App,FALSE,FALSE
T0048931,A001849,2025-09-05,Card Payment,20.29,2.36,Online Banking,FALSE,FALSE
T0048932,A001962,2025-06-19,Card Payment,93.84,1.58,Branch,FALSE,FALSE
T0048933,A001227,2025-11-21,Bank Transfer,520.96,2.84,Mobile App,FALSE,FALSE
T0048934,A000485,2025-05-13,Card Payment,216.18,0.93,Mobile App,FALSE,FALSE
T0048935,A000333,2025-04-13,Card Payment,60.65,0.69,Mobile App,FALSE,FALSE
T0048936,A000026,2025-05-02,Direct Debit,958.17,2.04,Online Banking,FALSE,FALSE
T0048937,A001788,2025-06-04,Card Payment,224.86,2.64,Card,FALSE,FALSE
T0048938,A001652,2025-08-11,ATM Withdrawal,1007.27,3.51,Card,FALSE,FALSE
T0048939,A000359,2025-06-30,Direct Debit,395.61,0.9,Mobile App,FALSE,FALSE
T0048940,A001437,2025-09-18,Bank Transfer,394.43,3.32,Card,FALSE,FALSE
T0048941,A000579,2025-05-22,Bank Transfer,2512.1,8.12,Branch,FALSE,FALSE
T0048942,A001429,2025-04-05,Direct Debit,317.07,1.61,Mobile App,FALSE,FALSE
T0048943,A001445,2025-03-12,Loan Payment,3890.85,17.34,Mobile App,TRUE,FALSE
T0048944,A000398,2025-01-03,ATM Withdrawal,136.12,1.65,Online Banking,FALSE,FALSE
T0048945,A002146,2025-09-21,Card Payment,52.39,0.45,Mobile App,FALSE,FALSE
T0048946,A000104,2025-11-06,Direct Debit,158.13,1.33,Online Banking,FALSE,FALSE
T0048947,A001196,2025-06-09,Salary Payment,2793.43,4.74,Card,FALSE,FALSE
T0048948,A001464,2025-08-14,Bank Transfer,651.33,3.73,Mobile App,FALSE,FALSE
T0048949,A001727,2025-11-15,Bank Transfer,27737.79,69.63,Mobile App,FALSE,FALSE
T0048950,A000295,2025-06-16,Direct Debit,23.54,0.62,Card,FALSE,FALSE
T0048951,A001630,2025-10-08,Card Payment,437.04,2.51,Online Banking,FALSE,FALSE
T0048952,A001251,2025-11-07,ATM Withdrawal,26.75,0.8,Mobile App,FALSE,TRUE
T0048953,A001936,2025-12-23,Salary Payment,7749.61,33.19,Card,TRUE,FALSE
T0048954,A000516,2025-03-21,Card Payment,45.22,1.35,Online Banking,FALSE,FALSE
T0048955,A001091,2025-07-19,Card Payment,211.59,0.46,Mobile App,FALSE,FALSE
T0048956,A000500,2025-06-15,Card Payment,1.02,1.48,Online Banking,FALSE,FALSE
T0048957,A002004,2025-07-29,Bank Transfer,678.22,4.3,Mobile App,TRUE,FALSE
T0048958,A000628,2025-05-21,Card Payment,832.29,2.5,Card,FALSE,FALSE
T0048959,A000967,2025-03-13,ATM Withdrawal,184.11,2.2,Mobile App,FALSE,FALSE
T0048960,A002022,2025-07-12,Card Payment,33.39,0.69,Mobile App,FALSE,FALSE
T0048961,A000214,2025-01-18,Card Payment,61.51,2.16,Online Banking,FALSE,FALSE
T0048962,A000100,2025-03-18,Bank Transfer,2365.17,12.68,Online Banking,TRUE,FALSE
T0048963,A000904,2025-07-07,ATM Withdrawal,542.8,2.6,Card,FALSE,FALSE
T0048964,A001744,2025-05-10,Loan Payment,2366.64,4.48,Mobile App,FALSE,FALSE
T0048965,A001975,2025-10-05,Bank Transfer,763.26,5.28,Branch,TRUE,FALSE
T0048966,A002169,2025-10-07,Card Payment,73.08,2.08,Online Banking,FALSE,FALSE
T0048967,A001545,2025-05-03,Loan Payment,379.45,0.97,Mobile App,FALSE,FALSE
T0048968,A000515,2025-09-20,ATM Withdrawal,443.1,1.4,Mobile App,FALSE,FALSE
T0048969,A000831,2025-08-21,Bank Transfer,5946.42,15.6,Online Banking,FALSE,FALSE
T0048970,A000865,2025-01-28,Direct Debit,501.73,2.23,Mobile App,FALSE,FALSE
T0048971,A001768,2025-02-01,Card Payment,350.2,2.96,Mobile App,FALSE,FALSE
T0048972,A000613,2025-06-03,ATM Withdrawal,40.56,0.94,Mobile App,FALSE,FALSE
T0048973,A001799,2025-07-27,Bank Transfer,374.69,3.42,Online Banking,FALSE,FALSE
T0048974,A001565,2025-06-09,Card Payment,85.99,1.5,Card,FALSE,FALSE
T0048975,A000323,2025-01-17,Bank Transfer,4779.59,11.99,Online Banking,FALSE,FALSE
T0048976,A000997,2025-01-06,Salary Payment,6098.72,10.32,Online Banking,FALSE,FALSE
T0048977,A001448,2025-01-11,Card Payment,55.47,2.44,Mobile App,FALSE,FALSE
T0048978,A001022,2025-08-07,Card Payment,262.96,1.69,Mobile App,FALSE,FALSE
T0048979,A000435,2025-02-22,Salary Payment,1526.25,3.72,Card,FALSE,TRUE
T0048980,A000733,2025-10-24,Card Payment,105.74,2.07,Mobile App,FALSE,FALSE
T0048981,A000831,2025-03-19,Card Payment,373.53,0.76,Mobile App,FALSE,FALSE
T0048982,A001876,2025-03-15,Card Payment,78.72,2.1,Mobile App,FALSE,FALSE
T0048983,A001331,2025-03-06,Direct Debit,175.43,0.45,Mobile App,FALSE,FALSE
T0048984,A000607,2025-05-07,Salary Payment,13263.45,21.61,Mobile App,FALSE,FALSE
T0048985,A000671,2025-05-02,Bank Transfer,1011.84,6.39,Branch,TRUE,FALSE
T0048986,A000682,2025-12-15,Bank Transfer,551.05,1.53,Mobile App,FALSE,FALSE
T0048987,A000716,2025-05-23,ATM Withdrawal,60.76,2.03,Online Banking,FALSE,FALSE
T0048988,A000246,2025-12-27,Direct Debit,1779.5,4.08,Online Banking,FALSE,FALSE
T0048989,A001150,2025-02-28,Card Payment,52.97,1.29,Online Banking,TRUE,FALSE
T0048990,A001855,2025-11-21,Bank Transfer,804.47,4.05,Mobile App,FALSE,FALSE
T0048991,A000870,2025-01-25,Bank Transfer,914.24,3.3,Mobile App,FALSE,FALSE
T0048992,A001608,2025-01-09,Investment Transfer,1818.9,10.72,Branch,TRUE,FALSE
T0048993,A001734,2025-11-24,Direct Debit,143.93,0.59,Mobile App,FALSE,FALSE
T0048994,A001240,2025-06-03,ATM Withdrawal,765.31,4.27,Mobile App,TRUE,FALSE
T0048995,A001634,2025-05-23,Bank Transfer,1296.34,4.2,ATM,FALSE,FALSE
T0048996,A000640,2025-10-31,Direct Debit,282.61,2.37,Mobile App,FALSE,FALSE
T0048997,A000149,2025-08-17,Card Payment,35.22,2.63,Online Banking,TRUE,FALSE
T0048998,A000860,2025-02-17,ATM Withdrawal,2298.63,6.02,Card,FALSE,FALSE
T0048999,A001680,2025-07-17,Direct Debit,171.46,1.72,Mobile App,FALSE,FALSE
T0049000,A001159,2025-12-21,Investment Transfer,6682.63,18.71,Online Banking,FALSE,FALSE
T0049001,A000720,2025-03-15,Card Payment,375.86,2.01,Branch,FALSE,FALSE
T0049002,A001882,2025-06-16,Loan Payment,100.95,0.8,Mobile App,FALSE,FALSE
T0049003,A001710,2025-06-07,Card Payment,53.62,0.65,Mobile App,FALSE,FALSE
T0049004,A002004,2025-11-21,Salary Payment,5720.99,9.7,Online Banking,FALSE,FALSE
T0049005,A001989,2025-04-07,Card Payment,225.02,2.76,Card,FALSE,FALSE
T0049006,A000671,2025-09-13,Direct Debit,162.73,1.46,Mobile App,FALSE,FALSE
T0049007,A001841,2025-03-07,Salary Payment,1536.59,2.88,Mobile App,FALSE,FALSE
T0049008,A002293,2025-09-21,Card Payment,10.86,2.43,Card,FALSE,FALSE
T0049009,A000187,2025-11-23,ATM Withdrawal,66.26,1.46,Mobile App,FALSE,FALSE
T0049010,A000317,2025-06-08,Bank Transfer,9688.84,25.02,Branch,FALSE,FALSE
T0049011,A001682,2025-08-19,Investment Transfer,53038.03,266.63,Mobile App,TRUE,FALSE
T0049012,A000016,2025-07-22,ATM Withdrawal,126.59,0.6,Online Banking,FALSE,FALSE
T0049013,A000176,2025-03-26,ATM Withdrawal,265.33,1.49,Branch,TRUE,FALSE
T0049014,A001756,2025-12-13,ATM Withdrawal,57.5,0.81,Mobile App,FALSE,FALSE
T0049015,A000837,2025-12-01,Card Payment,20.7,2.01,Online Banking,FALSE,FALSE
T0049016,A001927,2025-08-02,Card Payment,417.63,2.64,Mobile App,FALSE,FALSE
T0049017,A001690,2025-06-29,Card Payment,77.53,1.15,Online Banking,TRUE,FALSE
T0049018,A000868,2025-07-25,Direct Debit,126.48,1.6,Mobile App,FALSE,FALSE
T0049019,A000159,2025-11-12,Card Payment,184.49,0.85,Mobile App,FALSE,FALSE
T0049020,A000038,2025-12-24,Card Payment,353.99,2.07,Mobile App,FALSE,FALSE
T0049021,A001028,2025-11-04,Direct Debit,590.39,2.8,Online Banking,FALSE,FALSE
T0049022,A001357,2025-02-05,Direct Debit,5.21,2.45,Online Banking,FALSE,FALSE
T0049023,A000499,2025-06-10,Direct Debit,172.77,1.98,Online Banking,FALSE,FALSE
T0049024,A000397,2025-01-25,ATM Withdrawal,366.69,1.67,Card,FALSE,FALSE
T0049025,A000911,2025-04-15,Bank Transfer,1312.08,4.38,Mobile App,FALSE,FALSE
T0049026,A000109,2025-03-04,Bank Transfer,108.15,2.38,Mobile App,FALSE,FALSE
T0049027,A001572,2025-04-20,Card Payment,83.78,1.93,Online Banking,TRUE,FALSE
T0049028,A000220,2025-06-15,ATM Withdrawal,103.54,1.01,Mobile App,FALSE,FALSE
T0049029,A001145,2025-09-16,Card Payment,141.88,0.59,Online Banking,FALSE,FALSE
T0049030,A001515,2025-01-13,Direct Debit,406.56,2.97,Online Banking,FALSE,FALSE
T0049031,A000560,2025-04-23,Loan Payment,3571.29,7.11,Mobile App,FALSE,FALSE
T0049032,A001390,2025-12-16,Direct Debit,353.53,3.14,Online Banking,TRUE,FALSE
T0049033,A000557,2025-07-15,Card Payment,84.42,1.83,Card,FALSE,FALSE
T0049034,A001080,2025-07-23,Bank Transfer,1324.15,4.87,Mobile App,FALSE,TRUE
T0049035,A001248,2025-08-12,ATM Withdrawal,53.55,2.36,Online Banking,FALSE,FALSE
T0049036,A001832,2025-09-11,Direct Debit,355.58,2.64,Online Banking,FALSE,FALSE
T0049037,A001851,2025-08-12,Direct Debit,44.86,0.21,Online Banking,FALSE,FALSE
T0049038,A000037,2025-05-09,Direct Debit,1516.99,3.64,Online Banking,FALSE,FALSE
T0049039,A001379,2025-12-22,Card Payment,250.51,1.56,Mobile App,FALSE,FALSE
T0049040,A001940,2025-09-02,ATM Withdrawal,542.65,3.56,Mobile App,FALSE,FALSE
T0049041,A000048,2025-10-18,Salary Payment,2553.65,10.61,Online Banking,TRUE,FALSE
T0049042,A001409,2025-02-10,Salary Payment,1794.15,4.34,Mobile App,FALSE,FALSE
T0049043,A001664,2025-11-30,Investment Transfer,4812.55,13.91,Mobile App,FALSE,FALSE
T0049044,A000541,2025-09-19,Card Payment,61.04,2.0,Online Banking,FALSE,FALSE
T0049045,A000134,2025-05-25,Bank Transfer,700.33,4.73,Card,TRUE,FALSE
T0049046,A001502,2025-10-24,ATM Withdrawal,566.28,3.52,Online Banking,FALSE,FALSE
T0049047,A000733,2025-05-08,Card Payment,276.21,1.72,Mobile App,FALSE,FALSE
T0049048,A002012,2025-10-03,Card Payment,124.05,1.56,Mobile App,FALSE,FALSE
T0049049,A000838,2025-01-19,Direct Debit,142.7,2.41,Card,TRUE,FALSE
T0049050,A000367,2025-07-22,Salary Payment,4333.97,8.91,Mobile App,FALSE,FALSE
T0049051,A000202,2025-06-22,Bank Transfer,551.58,1.5,Branch,FALSE,FALSE
T0049052,A000894,2025-05-08,Direct Debit,20.92,0.56,Online Banking,FALSE,FALSE
T0049053,A001379,2025-06-16,Card Payment,275.95,0.92,ATM,FALSE,FALSE
T0049054,A001867,2025-09-03,Card Payment,188.25,1.8,Online Banking,FALSE,FALSE
T0049055,A002355,2025-09-17,Card Payment,36.27,0.06,Mobile App,FALSE,FALSE
T0049056,A001846,2025-08-28,Card Payment,480.63,2.9,Mobile App,FALSE,TRUE
T0049057,A000289,2025-02-26,Loan Payment,277.21,1.21,Card,FALSE,FALSE
T0049058,A002340,2025-03-31,Card Payment,23.98,0.52,Online Banking,FALSE,FALSE
T0049059,A000815,2025-05-04,Bank Transfer,1305.45,3.83,Mobile App,FALSE,FALSE
T0049060,A002134,2025-01-05,Card Payment,178.22,0.77,Online Banking,FALSE,FALSE
T0049061,A000182,2025-08-16,Card Payment,90.89,1.85,Mobile App,FALSE,FALSE
T0049062,A000697,2025-04-22,ATM Withdrawal,19.83,0.84,Branch,FALSE,FALSE
T0049063,A000350,2025-03-28,Salary Payment,24279.94,37.82,Online Banking,FALSE,TRUE
T0049064,A000969,2025-11-30,Loan Payment,1363.79,2.8,Mobile App,FALSE,FALSE
T0049065,A000602,2025-08-04,Card Payment,193.55,1.79,Online Banking,FALSE,FALSE
T0049066,A001599,2025-04-20,Card Payment,53.14,0.84,Online Banking,FALSE,FALSE
T0049067,A000311,2025-01-23,Card Payment,107.34,1.71,ATM,FALSE,FALSE
T0049068,A001989,2025-12-26,Loan Payment,434.67,2.54,Mobile App,FALSE,FALSE
T0049069,A000682,2025-08-14,Direct Debit,8.15,1.48,Mobile App,FALSE,FALSE
T0049070,A000646,2025-12-11,Card Payment,127.02,0.23,Card,FALSE,FALSE
T0049071,A000536,2025-04-14,Bank Transfer,136.89,2.79,Mobile App,FALSE,FALSE
T0049072,A000714,2025-05-28,Direct Debit,16.49,2.2,Card,FALSE,FALSE
T0049073,A000284,2025-10-27,Direct Debit,311.84,1.6,Mobile App,FALSE,FALSE
T0049074,A000534,2025-10-12,Bank Transfer,2209.3,5.7,Online Banking,FALSE,FALSE
T0049075,A000163,2025-06-17,Loan Payment,532.11,2.14,Card,FALSE,FALSE
T0049076,A002269,2025-10-25,Card Payment,63.85,2.53,Mobile App,FALSE,FALSE
T0049077,A000195,2025-01-03,Loan Payment,5847.97,9.05,ATM,FALSE,TRUE
T0049078,A001680,2025-01-31,Bank Transfer,9704.41,24.85,Online Banking,FALSE,FALSE
T0049079,A000573,2025-05-06,Card Payment,100.56,2.51,Online Banking,TRUE,FALSE
T0049080,A000164,2025-09-29,Card Payment,68.09,1.29,Online Banking,FALSE,FALSE
T0049081,A002064,2025-03-13,Bank Transfer,2184.65,7.74,Online Banking,FALSE,FALSE
T0049082,A001284,2025-10-20,Card Payment,16.44,1.01,Card,FALSE,FALSE
T0049083,A000245,2025-08-28,Salary Payment,25413.63,39.13,Mobile App,FALSE,FALSE
T0049084,A001620,2025-08-17,Loan Payment,598.91,3.82,Online Banking,TRUE,FALSE
T0049085,A001555,2025-06-22,Bank Transfer,24.6,2.37,Mobile App,FALSE,FALSE
T0049086,A001152,2025-03-17,Direct Debit,178.68,2.64,Online Banking,FALSE,FALSE
T0049087,A001424,2025-03-18,ATM Withdrawal,601.09,2.61,Online Banking,FALSE,FALSE
T0049088,A000421,2025-06-05,Card Payment,22.08,1.86,Mobile App,FALSE,FALSE
T0049089,A000704,2025-03-08,Card Payment,8.94,2.49,Mobile App,FALSE,FALSE
T0049090,A000400,2025-09-13,Bank Transfer,11733.68,31.76,Online Banking,FALSE,FALSE
T0049091,A000264,2025-01-13,Direct Debit,557.08,2.7,ATM,FALSE,FALSE
T0049092,A001545,2025-01-11,ATM Withdrawal,75.22,1.75,Card,FALSE,FALSE
T0049093,A001819,2025-05-30,Salary Payment,9064.43,14.46,Online Banking,FALSE,FALSE
T0049094,A001842,2025-12-05,Salary Payment,1494.83,2.77,Online Banking,FALSE,FALSE
T0049095,A000484,2025-08-16,Loan Payment,1065.4,2.26,Online Banking,FALSE,FALSE
T0049096,A001007,2025-06-06,Direct Debit,51.18,1.53,Mobile App,FALSE,FALSE
T0049097,A002065,2025-07-28,Bank Transfer,773.72,2.04,Online Banking,FALSE,FALSE
T0049098,A001631,2025-08-04,Card Payment,106.69,1.23,Card,FALSE,FALSE
T0049099,A000136,2025-04-22,Loan Payment,3918.31,6.24,Mobile App,FALSE,FALSE
T0049100,A002073,2025-11-24,Bank Transfer,1116.42,3.68,ATM,FALSE,FALSE
T0049101,A001158,2025-08-24,Salary Payment,1210.92,4.18,Online Banking,FALSE,FALSE
T0049102,A001727,2025-04-21,Card Payment,712.7,1.84,Online Banking,FALSE,FALSE
T0049103,A000185,2025-04-29,Bank Transfer,688.02,2.66,Online Banking,FALSE,FALSE
T0049104,A000293,2025-02-03,Bank Transfer,1243.69,4.93,Online Banking,FALSE,FALSE
T0049105,A001236,2025-03-29,Bank Transfer,7747.22,20.52,Mobile App,FALSE,FALSE
T0049106,A000419,2025-09-17,Bank Transfer,1059.62,4.74,Online Banking,FALSE,TRUE
T0049107,A001426,2025-01-21,Direct Debit,385.27,1.65,Mobile App,FALSE,FALSE
T0049108,A000880,2025-01-30,Loan Payment,998.18,3.65,ATM,FALSE,FALSE
T0049109,A001829,2025-04-09,Bank Transfer,936.27,3.38,Online Banking,FALSE,FALSE
T0049110,A000567,2025-01-16,Bank Transfer,1386.24,5.47,Mobile App,FALSE,FALSE
T0049111,A000319,2025-08-21,ATM Withdrawal,308.38,2.69,Branch,FALSE,FALSE
T0049112,A001423,2025-01-21,Card Payment,562.02,3.23,Online Banking,FALSE,FALSE
T0049113,A001425,2025-12-29,Card Payment,184.95,1.07,Branch,FALSE,FALSE
T0049114,A001534,2025-02-07,Salary Payment,2376.18,5.25,Mobile App,FALSE,FALSE
T0049115,A001868,2025-07-28,Bank Transfer,4180.99,11.35,ATM,FALSE,FALSE
T0049116,A002310,2025-07-01,Bank Transfer,1612.36,4.56,Card,FALSE,FALSE
T0049117,A000731,2025-02-11,ATM Withdrawal,129.07,2.33,Mobile App,FALSE,FALSE
T0049118,A001698,2025-10-19,Direct Debit,114.78,2.59,Mobile App,FALSE,FALSE
T0049119,A001261,2025-09-08,Salary Payment,1784.27,2.68,Online Banking,FALSE,FALSE
T0049120,A002173,2025-12-14,ATM Withdrawal,65.61,1.86,Online Banking,FALSE,FALSE
T0049121,A001249,2025-05-30,Card Payment,162.27,2.64,Online Banking,FALSE,FALSE
T0049122,A001943,2025-11-23,Direct Debit,271.61,2.43,Mobile App,FALSE,FALSE
T0049123,A000667,2025-04-10,Card Payment,21.05,2.35,Online Banking,FALSE,FALSE
T0049124,A002144,2025-03-27,Investment Transfer,523.58,1.38,Mobile App,FALSE,FALSE
T0049125,A001073,2025-06-01,Direct Debit,207.73,1.63,Online Banking,FALSE,FALSE
T0049126,A001096,2025-07-06,Bank Transfer,3383.3,10.37,Branch,FALSE,FALSE
